Brand,Price,Sales,BSR,Active Sellers #,Ratings,Review Count,Images,Review velocity,Buy Box,Category,Dimensions,Weight,period,Creation Date_year,Creation Date_month,Creation Date_day,Size Tier_Large Envelope,Size Tier_Large Letter,Size Tier_Large Oversize,Size Tier_Small Envelope,Size Tier_Small Oversize,Size Tier_Standard Envelope,Size Tier_Standard Parcel,Delivery_AMZ,Delivery_FBA,Delivery_MFN
1224,-0.5984644074064108,119,8560,-0.5505206326752106,5,0.6829544317683273,1.6953469320210723,0.14244669018139197,650,8,-0.5768712208520952,-1.3292944063763952,2009,2016,7,1,0,0,0,0,1,0,0,0,1,0
1121,-1.1070778918610023,353,7313,3.1131103034436975,5,2.178611360003518,0.6677706202117515,0.3512665147431298,38,8,-1.162436702461512,-1.4626111036926293,4331,2010,2,21,0,0,0,0,0,0,1,1,0,0
143,-0.6367060227789365,173,7529,2.5025051474238795,5,0.6533374628923829,-0.35980569159756937,0.28165990655588385,578,8,-0.6574615713573567,-0.8062827476742452,3881,2011,5,17,0,0,1,0,0,0,0,0,1,0
430,0.058016656488613226,154,11358,0.0600845233446075,5,1.290102293725187,0.6677706202117515,0.072840081994146,38,8,3.248834083757748,2.5574000769199734,3320,2012,11,28,0,0,1,0,0,0,0,1,0,0
1121,0.9809143074788992,203,8851,-0.5505206326752106,5,1.2012513870973538,1.0102960574815252,0.0032334738069000374,38,8,0.25225139794582135,0.3935675281718631,206,2021,6,8,0,0,1,0,0,0,0,1,0,0
284,-1.1708139174818784,144,7936,-0.5505206326752106,5,0.46082716519874445,-1.0448565661371165,0.21205329836863793,144,8,-1.1010603038900102,-1.247253361874097,2997,2013,10,17,0,0,0,0,1,0,0,0,1,0
1282,-1.3174067764098936,159,6842,0.6706896793644255,5,1.1198047226885068,1.0102960574815252,0.072840081994146,710,8,-1.3797979164501821,-1.4626111036926293,1479,2017,12,13,0,0,0,0,0,0,1,0,0,1
1121,-1.0879570841747395,278,7293,1.2812948353842435,4,1.4085701692289645,0.6677706202117515,0.28165990655588385,38,8,-1.162436702461512,-1.4421008425670547,2619,2014,10,30,0,0,0,0,0,0,1,1,0,0
791,-1.4907687660986766,92,7946,-0.5505206326752106,5,-0.12410797010115701,1.3528214947512986,0.0032334738069000374,38,8,-1.4022051730715241,-1.3498046675019697,945,2019,5,31,0,0,0,0,0,0,1,1,0,0
272,0.09115938981146877,80,6712,-0.5505206326752106,4,0.7199756428632578,0.3252451829419779,0.21205329836863793,136,8,1.0688714170347282,-1.1447020562462247,563,2020,6,16,0,0,0,0,1,0,0,0,1,0
1093,-0.7412331047971733,238,8865,-0.5505206326752106,5,2.926439824121114,1.0102960574815252,0.0032334738069000374,38,8,-1.1498078138665528,-1.53439701763214,1656,2017,6,19,0,0,0,0,0,0,1,1,0,0
1282,-1.1389459046714403,165,11508,3.1131103034436975,5,1.7047398579884083,-1.0448565661371165,0.3512665147431298,578,8,-0.7545236008443289,-1.2164879701857354,3287,2012,12,31,0,0,0,0,1,0,0,0,1,0
1121,-0.9158698149983739,214,8963,0.6706896793644255,5,0.7792095806151466,0.6677706202117515,-0.06637313438034592,38,8,-1.1188670368089029,-1.3908251897531188,4335,2010,2,17,0,0,0,0,0,0,1,1,0,0
1204,-1.254945471301435,106,7532,3.1131103034436975,5,0.43121019632280005,-1.0448565661371165,0.21205329836863793,639,8,-1.081900475764515,-1.4421008425670547,1625,2017,7,20,0,0,0,0,0,0,1,0,1,0
949,-1.1963083277302289,122,10222,0.0600845233446075,4,-0.09449100122521263,0.3252451829419779,0.0032334738069000374,38,8,-1.0101323060063037,-1.0113853589299902,819,2019,10,4,0,0,1,0,0,0,0,1,0,0
1269,0.09243411032388628,156,9568,0.0600845233446075,5,2.49699377541992,-0.017280254327795737,0.28165990655588385,648,8,-0.38954872045000694,-1.0113853589299902,3674,2011,12,10,0,0,1,0,0,0,0,0,0,1
791,-0.9171445355107914,172,9523,1.2812948353842435,5,1.823207733492186,-0.017280254327795737,0.0032334738069000374,38,8,-0.63117544181042,-1.0729161423067137,2460,2015,4,7,0,0,0,0,1,0,0,1,0,0
1121,-1.0879570841747395,395,5143,1.2812948353842435,5,2.5932489242667396,-0.35980569159756937,0.0032334738069000374,38,8,-1.1372691316187007,-1.3908251897531188,4335,2010,2,17,0,0,0,0,0,0,1,1,0,0
158,-0.357542230559499,286,6977,-0.5505206326752106,4,-0.435086143298573,1.0102960574815252,0.0032334738069000374,38,13,-1.0883953327562084,-1.5036316259437783,204,2021,6,10,0,0,0,0,0,1,0,1,0,0
918,1.085441389497136,334,6469,-0.5505206326752106,5,1.8158034912731997,1.0102960574815252,0.14244669018139197,38,8,0.25225139794582135,0.3935675281718631,105,2021,9,17,0,0,1,0,0,0,0,1,0,0
1202,-0.8840018021879359,68,9697,1.2812948353842435,5,-0.51653280770742,0.3252451829419779,0.0032334738069000374,38,8,1.4157509041994152,-0.4473531779766914,3687,2011,11,27,0,0,1,0,0,0,0,1,0,0
1121,0.24412585130157138,196,8098,-0.5505206326752106,5,1.5048253180757838,1.0102960574815252,0.28165990655588385,38,8,0.25225139794582135,0.3935675281718631,206,2021,6,8,0,0,1,0,0,0,0,1,0,0
259,0.1663679000441026,262,6347,0.0600845233446075,5,1.2456768404112704,3.0654486811001673,0.0032334738069000374,38,8,1.6400940894541558,-0.4473531779766914,3446,2012,7,25,0,0,1,0,0,0,0,1,0,0
1121,-1.070110997000894,170,7886,-0.5505206326752106,4,-0.3758522055466842,1.3528214947512986,0.14244669018139197,38,8,-1.1428619251393255,-1.4626111036926293,651,2020,3,20,0,0,0,0,0,0,1,1,0,0
1229,-0.34606974594774137,173,5805,-0.5505206326752106,5,3.6446513193627648,1.0102960574815252,0.3512665147431298,651,8,0.16702444119926807,-1.1241917951206502,1328,2018,5,13,0,0,0,0,1,0,0,0,1,0
483,-0.8521337893774978,203,10986,2.5025051474238795,5,0.6755501895493412,0.3252451829419779,0.072840081994146,38,8,-1.070209733179467,-1.4421008425670547,1474,2017,12,18,0,0,0,0,0,0,1,1,0,0
259,0.29383995128585483,74,10590,0.6706896793644255,4,0.09061505424943973,1.6953469320210723,0.072840081994146,38,8,2.3769356151617624,-0.10893386940471224,3446,2012,7,25,0,0,1,0,0,0,0,1,0,0
1329,-0.7883977637566217,101,34745,-0.5505206326752106,5,-0.5387455343643783,-0.35980569159756937,0.28165990655588385,38,8,-1.076885002865374,-1.4215905814414804,162,2021,7,22,0,0,0,0,0,0,1,1,0,0
1093,-0.08857620243940188,118,24886,-0.5505206326752106,5,1.4900168336378117,0.6677706202117515,0.21205329836863793,38,8,-1.062903019063812,-1.2164879701857354,575,2020,6,4,0,0,0,0,1,0,0,1,0,0
1202,-0.34224558441048886,71,11102,-0.5505206326752106,5,-0.5831709876782949,-0.35980569159756937,0.21205329836863793,38,8,-0.0439050602406838,-0.9601097061160541,115,2021,9,7,0,0,1,0,0,0,0,1,0,0
1093,0.7718601434424255,92,11143,-0.5505206326752106,5,-0.06487403234926825,1.0102960574815252,0.0032334738069000374,38,8,-0.7027090750661533,-0.3960775251627553,485,2020,9,2,0,0,1,0,0,0,0,1,0,0
1229,0.27599386411200943,119,12961,-0.5505206326752106,5,0.18687020309625896,1.0102960574815252,0.0032334738069000374,651,8,1.5925553445288452,-1.0524058811811392,1329,2018,5,12,0,0,0,0,1,0,0,0,1,0
503,-0.539827263835205,58,12374,-0.5505206326752106,4,-0.5683625032403227,-1.0448565661371165,0.0032334738069000374,33,8,-0.8547969762883053,-0.6729660503580109,205,2021,6,9,0,0,1,0,0,0,0,0,1,0
367,-0.18290552035829857,67,15208,-0.5505206326752106,4,-0.361043721108712,-0.017280254327795737,0.0032334738069000374,38,8,0.10659520927238778,0.09616874185103275,977,2019,4,29,0,0,1,0,0,0,0,1,0,0
1329,-1.0446165867525437,96,31098,-0.5505206326752106,4,-0.51653280770742,-0.35980569159756937,0.21205329836863793,38,8,-1.2387512721139087,-1.4831213648182038,177,2021,7,7,0,0,0,0,0,0,1,1,0,0
1093,-0.08730148192698439,58,19363,-0.5505206326752106,5,0.5570823140455636,1.3528214947512986,0.0032334738069000374,38,8,-1.0727264902637483,-1.0729161423067137,575,2020,6,4,0,0,0,0,1,0,0,1,0,0
575,-0.9171445355107914,50,24709,1.2812948353842435,4,-0.10189524344419873,-1.0448565661371165,0.0032334738069000374,578,13,-0.4946571560989104,-1.165212317371799,653,2020,3,18,0,0,0,0,1,0,0,0,0,1
491,-1.3276045405092336,2,123227,-0.5505206326752106,4,0.1572532342203146,0.6677706202117515,0.0032334738069000374,38,8,0.4864451163046296,-0.22174030559537186,442,2020,10,15,0,0,1,0,0,0,0,1,0,0
1229,-0.4735417971894936,138,18954,-0.5505206326752106,4,0.34235928969496693,1.0102960574815252,0.21205329836863793,651,8,-0.649884238200381,-0.9395994449904795,1057,2019,2,8,0,0,1,0,0,0,0,0,1,0
1229,-0.34606974594774137,4,123332,-0.5505206326752106,5,-0.4424903855175591,1.0102960574815252,0.0032334738069000374,651,8,-1.2166687583421514,-1.3292944063763952,1329,2018,5,12,0,0,0,0,1,0,0,0,1,0
81,-1.369670317419012,36,31936,-0.5505206326752106,4,-0.5091285654884339,0.6677706202117515,0.072840081994146,38,8,-1.1358348506997016,-1.4523559731298423,213,2021,6,1,0,0,0,0,0,0,1,1,0,0
17,-0.8585073919395854,35,18151,-0.5505206326752106,0,-0.6127879565542392,-0.35980569159756937,0.0032334738069000374,70,8,-0.666906175899444,-1.3292944063763952,151,2021,8,2,0,0,0,0,1,0,0,0,1,0
931,-0.9808805611316675,39,20789,-0.5505206326752106,5,0.8310392761480492,-1.0448565661371165,-0.06637313438034592,38,8,-1.2164252012049628,-0.7652622254230962,812,2019,10,11,0,0,1,0,0,0,0,1,0,0
40,0.472300823024308,32,19022,-0.5505206326752106,4,-0.3758522055466842,0.6677706202117515,0.0032334738069000374,38,8,0.43480198258595704,-0.71398657260916,1528,2017,10,25,0,0,1,0,0,0,0,1,0,0
1093,-0.5971896868939933,48,26667,-0.5505206326752106,5,-0.06487403234926825,-0.35980569159756937,-0.06637313438034592,38,8,-1.1280229810402482,-1.3498046675019697,952,2019,5,24,0,0,0,0,0,0,1,1,0,0
1229,-0.34606974594774137,67,18470,-0.5505206326752106,4,1.3493362314770758,1.0102960574815252,0.14244669018139197,651,8,0.38496297580942146,-1.3908251897531188,1329,2018,5,12,0,0,0,0,0,0,1,0,1,0
1093,-0.5971896868939933,60,20616,-0.5505206326752106,5,0.0017641476216065982,0.3252451829419779,0.21205329836863793,38,8,-1.160235667592105,-1.3087841452508207,612,2020,4,28,0,0,0,0,1,0,0,1,0,0
1202,-0.8534085098899153,8,46020,0.0600845233446075,5,0.16465747643930068,0.6677706202117515,0.0032334738069000374,38,8,-1.155021740729329,-1.4421008425670547,2241,2015,11,12,0,0,0,0,0,0,1,1,0,0
1202,0.29511467179827233,92,22922,3.7237154594635156,5,0.04618960093552316,-1.0448565661371165,0.0032334738069000374,639,8,0.09678075870716263,-0.8473032699253943,1699,2017,5,7,0,0,1,0,0,0,0,0,0,1
93,-0.4709923561646586,61,24588,0.6706896793644255,5,0.6237204940164385,-0.702331128867343,0.0032334738069000374,604,8,-0.15540912589946307,-1.3292944063763952,1149,2018,11,8,0,0,0,0,1,0,0,0,1,0
1229,-0.4735417971894936,63,24933,-0.5505206326752106,5,1.134613207126479,1.0102960574815252,0.14244669018139197,651,8,0.5845445187833308,-1.3087841452508207,1328,2018,5,13,0,0,0,0,1,0,0,0,1,0
1115,-0.34352030492290636,46,24278,0.0600845233446075,5,0.7125714006442717,-0.35980569159756937,0.072840081994146,552,8,2.2944509313672583,-0.03714795546520141,1059,2019,2,6,0,0,1,0,0,0,0,0,0,1
931,-0.9808805611316675,80,27353,-0.5505206326752106,5,2.45997256432499,-1.0448565661371165,0.14244669018139197,38,8,-0.9515703454645357,-0.7344968337347345,812,2019,10,11,0,0,1,0,0,0,0,1,0,0
1093,-0.5971896868939933,36,24885,-0.5505206326752106,5,-0.19815039229101794,1.0102960574815252,0.0032334738069000374,38,8,-1.1900398446762088,-1.5651624093205019,485,2020,9,2,0,0,0,0,0,0,1,1,0,0
40,-1.4257580199653828,48,30143,-0.5505206326752106,4,-0.020448579035351685,2.7229232438303934,0.0032334738069000374,38,8,-1.2903312613896065,-1.4831213648182038,2985,2013,10,29,0,0,0,0,0,0,1,1,0,0
1229,-0.34606974594774137,66,25153,-0.5505206326752106,5,0.9791241205277711,1.0102960574815252,0.0032334738069000374,651,8,0.8476132888510433,-1.0729161423067137,1329,2018,5,12,0,0,0,0,1,0,0,0,1,0
1229,-0.34606974594774137,4,23692,-0.5505206326752106,5,1.20865562931634,1.0102960574815252,0.0032334738069000374,651,8,1.2433665748782214,-1.4421008425670547,1328,2018,5,13,0,0,0,0,0,0,1,0,1,0
367,-0.13956502293610282,53,28026,-0.5505206326752106,5,-0.45729886995553126,-0.35980569159756937,0.0032334738069000374,38,8,0.10659520927238778,0.034637958474309415,892,2019,7,23,0,0,1,0,0,0,0,1,0,0
972,-0.3651905536340042,12,23790,-0.5505206326752106,4,-0.435086143298573,1.3528214947512986,0.0032334738069000374,38,8,2.8869983842427445,-0.3960775251627553,3691,2011,11,23,0,0,1,0,0,0,0,1,0,0
949,-1.2664179559131925,35,48342,0.0600845233446075,4,-0.3758522055466842,0.3252451829419779,0.0032334738069000374,38,8,-1.000786928446034,-1.0729161423067137,1157,2018,10,31,0,0,0,0,1,0,0,1,0,0
1229,-0.34606974594774137,108,27469,-0.5505206326752106,4,1.0605707849366182,1.0102960574815252,0.0032334738069000374,651,8,-0.5241726728722725,-1.3087841452508207,1328,2018,5,13,0,0,0,0,1,0,0,0,1,0
1229,-0.34606974594774137,74,25989,-0.5505206326752106,5,0.6089120095784664,1.0102960574815252,0.0032334738069000374,651,8,0.6068705896922768,-1.4421008425670547,1412,2018,2,18,0,0,0,0,0,0,1,0,1,0
487,-0.29635564596345815,30,26986,-0.5505206326752106,4,-0.3758522055466842,-1.0448565661371165,0.0032334738069000374,38,8,0.5646540192462703,-0.6934763114835855,2110,2016,3,22,0,0,1,0,0,0,0,1,0,0
1259,1.8400759328483096,20,28377,1.2812948353842435,4,-0.47210735439350343,-0.702331128867343,0.0032334738069000374,116,8,-0.13033176140375805,0.6807111839299064,2320,2015,8,25,0,0,1,0,0,0,0,0,1,0
640,-0.539827263835205,33,64439,1.8918999914040615,4,-0.22776736116696233,-0.017280254327795737,0.0032334738069000374,519,8,-0.8046783298357386,0.30127135310677794,799,2019,10,24,0,0,1,0,0,0,0,0,1,0
1229,-0.4735417971894936,37,28714,-0.5505206326752106,5,-0.05006554791129606,1.0102960574815252,0.0032334738069000374,651,8,-0.41246113261514733,-1.0729161423067137,1329,2018,5,12,0,0,0,0,1,0,0,0,1,0
1229,-0.4735417971894936,33,32592,-0.5505206326752106,4,0.505252618512661,1.0102960574815252,0.0032334738069000374,651,8,-0.11449152685179488,-1.3292944063763952,1329,2018,5,12,0,0,0,0,1,0,0,0,1,0
847,-0.34352030492290636,21,58348,1.2812948353842435,5,-0.5535540188023504,-1.0448565661371165,0.0032334738069000374,548,8,-0.9848023637386998,0.11667900297660727,1966,2016,8,13,0,0,1,0,0,0,0,0,0,1
1229,-0.4735417971894936,109,40746,-0.5505206326752106,5,1.8602289445871163,1.6953469320210723,0.072840081994146,651,8,-0.8744980424964417,-1.0318956200555647,1446,2018,1,15,0,0,0,0,1,0,0,0,1,0
1229,-0.08857620243940188,56,28917,-0.5505206326752106,4,0.09061505424943973,1.0102960574815252,0.14244669018139197,651,8,-0.7362658361899022,-1.2164879701857354,1328,2018,5,13,0,0,0,0,1,0,0,0,1,0
1121,1.6845600303333714,7,30421,0.0600845233446075,5,-0.48691583883147566,-1.0448565661371165,0.0032334738069000374,538,8,2.6670933512656623,-0.26276082784652094,2306,2015,9,8,0,0,1,0,0,0,0,0,0,1
931,-0.34479502543532387,32,32209,-0.5505206326752106,5,-0.03525706347332387,-0.017280254327795737,0.0032334738069000374,38,8,0.25225139794582135,0.3935675281718631,206,2021,6,8,0,0,1,0,0,0,0,1,0,0
1229,0.4812238666112307,43,57496,-0.5505206326752106,5,-0.48691583883147566,1.3528214947512986,0.0032334738069000374,651,8,-0.006532570634314633,-0.8473032699253943,1328,2018,5,13,0,0,1,0,0,0,0,0,1,0
794,-0.9158698149983739,77,41666,-0.5505206326752106,5,-0.3832564477656703,-1.0448565661371165,0.21205329836863793,38,8,-1.0763076822438902,-1.2575084924368842,1445,2018,1,16,0,0,0,0,1,0,0,1,0,0
1229,-0.08857620243940188,20,32003,-0.5505206326752106,4,0.43121019632280005,1.0102960574815252,0.0032334738069000374,651,8,-0.34854993568994297,-1.0318956200555647,1951,2016,8,28,0,0,0,0,1,0,0,0,1,0
1202,-0.7896724842690391,114,37615,3.7237154594635156,4,3.570608897172904,0.3252451829419779,0.3512665147431298,94,13,-1.1297188603658572,-1.4215905814414804,5384,2007,4,5,0,0,0,0,0,0,1,0,1,0
196,-0.41872881515554017,25,24870,-0.5505206326752106,4,-0.33142675223276763,-0.702331128867343,0.0032334738069000374,96,8,0.25225139794582135,0.3935675281718631,3598,2012,2,24,0,0,1,0,0,0,0,0,0,1
325,-0.34352030492290636,22,62440,-0.5505206326752106,5,-0.590575229897281,1.6953469320210723,0.0032334738069000374,29,8,0.25225139794582135,0.3935675281718631,232,2021,5,13,0,0,1,0,0,0,0,0,0,1
1202,-0.6660245945645396,34,34319,0.6706896793644255,5,-0.47210735439350343,-1.0448565661371165,0.0032334738069000374,129,8,-1.1154572368882638,-1.401080320315906,2118,2016,3,14,0,0,0,0,0,0,1,0,1,0
259,-0.6175852150926737,32,35102,2.5025051474238795,5,0.21648717197220332,-0.35980569159756937,0.0032334738069000374,660,8,-0.5600387164819568,-1.0934264034322883,2473,2015,3,25,0,0,0,0,1,0,0,0,1,0
1229,-0.4735417971894936,45,33417,-0.5505206326752106,5,0.03138111649755097,1.0102960574815252,0.0032334738069000374,651,8,-0.43122405281337256,-1.3292944063763952,904,2019,7,11,0,0,0,0,1,0,0,0,1,0
1229,-0.4735417971894936,87,26523,-0.5505206326752106,5,0.7718053383961604,1.0102960574815252,0.072840081994146,651,8,-1.0997613324916715,-1.3292944063763952,1329,2018,5,12,0,0,0,0,1,0,0,0,1,0
1202,-1.235824663615172,12,34717,0.0600845233446075,4,-0.6053837143352532,-1.0448565661371165,0.0032334738069000374,710,8,0.25225139794582135,0.3935675281718631,1680,2017,5,26,0,0,1,0,0,0,0,0,0,1
1229,-0.03376322040544846,50,38816,-0.5505206326752106,4,-0.10189524344419873,1.3528214947512986,0.0032334738069000374,651,8,-0.9817353479370668,-0.9908750978044158,1329,2018,5,12,0,0,1,0,0,0,0,0,1,0
1229,-0.34606974594774137,25,52764,-0.5505206326752106,5,0.016572632059578787,1.6953469320210723,0.0032334738069000374,651,8,-0.9172558510250892,-1.53439701763214,1365,2018,4,6,1,0,0,0,0,0,0,0,1,0
651,-0.21604825368115413,29,53824,0.6706896793644255,5,-0.45729886995553126,-0.702331128867343,0.072840081994146,42,8,-0.44962614762317027,-1.165212317371799,2705,2014,8,5,0,0,0,0,1,0,0,0,1,0
1229,1.2983197150708625,3,77361,-0.5505206326752106,3,-0.48691583883147566,1.6953469320210723,0.0032334738069000374,651,8,-0.8479773764470272,-1.0113853589299902,2004,2016,7,6,0,0,1,0,0,0,0,0,1,0
1093,-0.5971896868939933,52,31795,-0.5505206326752106,5,-0.1389164545391292,1.0102960574815252,0.072840081994146,38,8,-1.150123536081427,-1.3087841452508207,606,2020,5,4,0,0,0,0,1,0,0,1,0,0
1121,-1.0879570841747395,703,4216,2.5025051474238795,4,3.726097983771612,-0.017280254327795737,0.0032334738069000374,38,8,-1.1428619251393255,-1.4421008425670547,2619,2014,10,30,0,0,0,0,0,0,1,1,0,0
918,0.9324749280070335,243,5067,-0.5505206326752106,5,0.668145947330355,1.0102960574815252,0.28165990655588385,38,8,0.25225139794582135,0.3935675281718631,105,2021,9,17,0,0,1,0,0,0,0,1,0,0
1202,-1.0433418662401261,384,4438,0.0600845233446075,5,0.1424447497823424,1.0102960574815252,0.28165990655588385,38,8,-0.8063020440836619,-1.0318956200555647,2241,2015,11,12,0,0,0,0,1,0,0,1,0,0
1060,1.1861443099781201,312,5136,0.0600845233446075,5,4.177756759129764,1.6953469320210723,0.0032334738069000374,545,8,-1.0588437334440037,-1.2780187535624588,915,2019,6,30,0,0,0,0,1,0,0,0,1,0
1131,-0.4697176356522411,438,5082,0.0600845233446075,5,2.334100446602226,1.3528214947512986,0.21205329836863793,38,8,2.2132652189710913,0.37305726704628855,1495,2017,11,27,0,0,1,0,0,0,0,1,0,0
981,-0.36009167158433425,174,7121,3.7237154594635156,5,3.8593743437133616,0.3252451829419779,0.0032334738069000374,642,8,1.5913014763040594,0.793517620120566,305,2021,3,1,0,0,1,0,0,0,0,0,1,0
1131,-0.4697176356522411,245,6885,-0.5505206326752106,5,1.9861010623098796,1.6953469320210723,0.28165990655588385,38,8,2.1526465537152872,0.37305726704628855,1495,2017,11,27,0,0,1,0,0,0,0,1,0,0
1323,-0.725936458648163,127,6736,-0.5505206326752106,5,1.2160598715353261,1.0102960574815252,0.28165990655588385,523,13,-1.3317900985199156,-1.3087841452508207,1347,2018,4,24,0,0,0,0,1,0,0,0,1,0
825,1.1810454279284504,205,7969,0.0600845233446075,5,1.9120586401200188,1.6953469320210723,0.21205329836863793,421,13,-1.4187309758614992,-1.4215905814414804,2865,2014,2,26,0,0,0,0,0,0,1,0,1,0
40,-1.2982859687236306,87,7226,-0.5505206326752106,5,2.5118022598578924,-0.017280254327795737,-0.06637313438034592,38,8,-1.1221685891130135,-1.3908251897531188,3209,2013,3,19,0,0,0,0,0,0,1,1,0,0
806,-0.7042662099370652,132,10854,0.0600845233446075,4,1.5048253180757838,-1.0448565661371165,0.0032334738069000374,38,8,-0.18984990922485864,-1.3087841452508207,2726,2014,7,15,0,0,0,0,1,0,0,1,0,0
1328,-0.08857620243940188,213,7495,-0.5505206326752106,5,3.355885872822307,0.6677706202117515,0.28165990655588385,651,8,-1.110297433833752,-1.3498046675019697,1255,2018,7,25,0,0,0,0,0,0,1,0,1,0
259,-0.0949498050014896,259,9300,0.0600845233446075,5,0.897677456118924,3.407974118369941,0.0032334738069000374,38,8,0.4123857053299043,-0.8985789227393305,1570,2017,9,13,0,0,1,0,0,0,0,1,0,0
815,0.2887410692361846,212,12330,-0.5505206326752106,5,1.7491653113023249,1.6953469320210723,0.0032334738069000374,415,8,-1.0367612196722464,-1.0729161423067137,1520,2017,11,2,0,0,0,0,1,0,0,0,1,0
1224,-0.5984644074064108,141,9291,-0.5505206326752106,5,2.6006531664857255,1.6953469320210723,0.28165990655588385,650,8,-0.8336886910653019,-1.3908251897531188,1666,2017,6,9,0,0,0,0,0,0,1,0,1,0
1121,0.9809143074788992,224,10866,-0.5505206326752106,5,0.5496780718265776,1.0102960574815252,0.21205329836863793,38,8,0.25225139794582135,0.3935675281718631,105,2021,9,17,0,0,1,0,0,0,0,1,0,0
1093,-0.4212782561803752,119,9328,-0.5505206326752106,5,0.7273798850822438,0.6677706202117515,0.072840081994146,38,8,-1.160235667592105,-1.3908251897531188,952,2019,5,24,0,0,0,0,0,0,1,1,0,0
1121,-1.0879570841747395,234,10904,3.1131103034436975,5,1.438187138104909,0.3252451829419779,0.21205329836863793,38,8,-1.2645142048476257,-1.53439701763214,4265,2010,4,28,1,0,0,0,0,0,0,1,0,0
1202,-1.0433418662401261,206,10631,0.0600845233446075,5,0.660741705111369,1.3528214947512986,0.28165990655588385,38,8,2.1862574386473006,1.1832125815064813,2241,2015,11,12,0,0,1,0,0,0,0,1,0,0
244,-0.725936458648163,48,7946,-0.5505206326752106,5,2.6598871042376144,-0.017280254327795737,0.072840081994146,119,8,-1.2333388912874976,-1.3087841452508207,1342,2018,4,29,0,0,0,0,1,0,0,0,1,0
367,0.0019289539422420803,120,8722,-0.5505206326752106,5,4.1851610013487495,0.3252451829419779,0.21205329836863793,38,13,0.25225139794582135,0.3935675281718631,199,2021,6,15,0,0,1,0,0,0,0,1,0,0
259,-0.0949498050014896,124,9337,1.8918999914040615,5,0.2831253519430782,3.407974118369941,0.14244669018139197,38,8,0.36060726209057187,-0.7857724865486707,1570,2017,9,13,0,0,1,0,0,0,0,1,0,0
1062,-1.0573637918767191,105,10820,3.7237154594635156,4,0.34976353191395304,-0.702331128867343,0.072840081994146,439,8,-0.090244060749473,-0.8473032699253943,302,2021,3,4,0,0,1,0,0,0,0,0,1,0
980,-0.4735417971894936,130,8499,0.6706896793644255,4,1.6751228891124639,1.6953469320210723,0.0032334738069000374,500,8,-1.3177720321795108,-1.4421008425670547,977,2019,4,29,0,0,0,0,0,0,1,0,1,0
1093,-0.5971896868939933,70,10239,-0.5505206326752106,5,0.1572532342203146,0.3252451829419779,0.0032334738069000374,38,8,-1.1280229810402482,-1.3498046675019697,952,2019,5,24,0,0,0,0,0,0,1,1,0,0
774,-0.4964867664130092,156,11527,-0.5505206326752106,5,4.629415534487915,1.6953469320210723,0.3512665147431298,397,8,-1.4064268301161247,-1.4215905814414804,1821,2017,1,5,0,0,0,0,0,0,1,0,1,0
1281,-0.7998702483683794,185,11601,3.1131103034436975,5,4.0815016102829444,1.3528214947512986,0.072840081994146,465,13,-1.1591531914268227,-1.4215905814414804,3305,2012,12,13,0,0,0,0,0,0,1,0,1,0
1202,-0.6571015509776169,87,13543,-0.5505206326752106,5,-0.42027765886060076,1.3528214947512986,0.0032334738069000374,38,8,-0.5772140049711013,-1.165212317371799,1929,2016,9,19,0,0,0,0,1,0,0,1,0,0
1121,-1.0879570841747395,183,11262,2.5025051474238795,4,1.127208964907493,0.6677706202117515,0.14244669018139197,38,8,-1.1810913750432093,-1.4831213648182038,4337,2010,2,15,0,0,0,0,0,0,1,1,0,0
571,0.19823591285454065,68,14864,-0.5505206326752106,4,0.29052959416206425,-0.35980569159756937,0.0032334738069000374,38,8,1.66279000638624,0.752497097869417,2888,2014,2,3,0,0,1,0,0,0,0,1,0,0
918,-0.09240036397665438,83,11555,-0.5505206326752106,5,-0.5313412921453922,1.3528214947512986,0.072840081994146,38,8,0.37709698234170436,-0.5806698752929258,562,2020,6,17,0,0,1,0,0,0,0,1,0,0
144,-1.1083526123734198,80,13190,1.2812948353842435,4,-0.28700129891885107,-0.017280254327795737,0.0032334738069000374,38,8,-1.195993463585261,-1.4421008425670547,1464,2017,12,28,0,0,0,0,0,0,1,1,0,0
454,1.1861443099781201,109,11745,1.2812948353842435,5,-0.28700129891885107,0.3252451829419779,0.0032334738069000374,38,8,0.6686258549216272,-0.8267930087998198,525,2020,7,24,0,0,1,0,0,0,0,0,0,1
1224,-0.5984644074064108,68,23761,-0.5505206326752106,4,-0.19074615007203186,1.6953469320210723,0.0032334738069000374,650,8,-0.5892655729445767,-1.3908251897531188,2718,2014,7,23,0,0,0,0,0,0,1,0,1,0
1173,0.11155491801014916,113,14064,1.8918999914040615,5,0.3719762585709113,0.6677706202117515,0.0032334738069000374,558,8,0.9686882479378588,-0.48837370022784043,3011,2013,10,3,0,0,1,0,0,0,0,0,1,0
259,-0.0949498050014896,191,11574,2.5025051474238795,5,0.3645720163519252,3.0654486811001673,0.0032334738069000374,38,8,0.3407618657270641,-0.7652622254230962,1570,2017,9,13,0,0,1,0,0,0,0,1,0,0
825,2.455765940345973,48,37068,0.0600845233446075,4,-0.2425758456049345,1.6953469320210723,0.0032334738069000374,421,8,-1.4576279527339735,-1.4421008425670547,4189,2010,7,13,0,0,0,0,0,0,1,0,1,0
